seller_id,seller_state,total_orders,total_revenue,avg_delivery_days,avg_review_score,late_rate_pct
d12c926d74ceff0a90a21184466ce161,SP,75,5092.58,8.3,4.39,1.33
65febd49fd28ec955651299159b1f527,SP,33,5085.38,6.2,4.45,6.06
5c030029b5916fed0986310385ec9009,SC,7,5079.9,5.7,4.86,0.0
8a130737016f838139d31878787a39c9,SP,56,5064.31,9.7,4.45,7.14
eed78ac17f7f795a19a709745f00cd4e,SP,21,5054.47,10.0,3.71,0.0
bccf933e006e9b94a6184af782963e77,SP,45,5047.21,11.2,4.52,2.22
15aac934c58d886785ac1b17953ea898,ES,25,5019.6,13.9,4.24,12.0
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,32,5017.04,13.1,4.16,6.25
37dd29b36c458d82f74a953c40c43645,SP,7,5016.43,18.1,3.86,14.29
827f8f69dfa529c561901c4f2e0f332f,PR,91,5003.96,13.2,4.28,9.89
8f580d36c1e9d6fbce95283403c7d447,SP,8,4993.4,11.9,4.38,12.5
e81e1f9c3e762e620f3fb60a51499e16,SC,17,4979.49,24.9,4.0,5.88
0307f7565ff85b299b6e5ef162b1b1a9,SP,6,4968.89,14.7,3.5,0.0
b90e891671cffd9557f33a97dc523645,PR,33,4945.48,7.3,4.3,0.0
f0b47fbbc6dee9aafe415a6e33051b3f,SP,64,4939.13,9.9,4.31,10.94
891071be6ba827b591264c90c2ae8a63,SP,84,4934.99,13.3,3.99,17.86
99a54764c341d5dc80b4a8fac4eba3fb,SP,43,4933.59,7.4,3.64,20.93
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,35,4921.27,8.2,4.49,2.86
c840d3fdbba0790404fdae73d253b253,PR,9,4881.93,11.8,3.56,0.0
968268a686aa05d1f529fb07dff08130,SP,12,4880.84,9.0,3.5,0.0
2addf05f476d0637864454e93ba673d5,DF,12,4877.64,10.0,5.0,0.0
f6122bc84774df1b372bdb3bb88ddb9f,SP,3,4874.36,15.3,3.67,33.33
520b493b57809f446cb0a233bb3e25c7,SP,63,4853.56,7.1,4.3,3.17
382229d1e840115ffe3dbf5ff460e417,RJ,44,4839.07,8.7,4.25,11.36
b76dba6c951ab00dc4edf0a1aa88037e,SP,157,4838.71,9.9,4.22,3.18
6ec1a01e866584bb679eb9b098345919,SP,30,4836.05,13.4,4.24,20.0
55a5b51f93f2b70ea513f5a047b0262a,MG,38,4811.23,13.5,4.53,7.89
1b938a7ec6ac5061a66a3766e0e75f90,SP,29,4810.0,11.0,4.41,3.45
43f8c9950d11ecd03a0304a49e010da6,SP,41,4807.22,11.0,4.56,7.32
e49c26c3edfa46d227d5121a6b6e4d37,PE,34,4805.7,11.1,4.56,0.0
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,34,4791.85,13.0,4.18,8.82
9803a40e82e45418ab7fb84091af5231,GO,11,4791.37,15.2,3.73,0.0
8cbac7e12637ed9cffa18c7875207478,SC,66,4790.55,13.5,4.17,6.06
95f83f51203c626648c875dd41874c7f,MG,48,4774.1,11.2,3.75,4.17
ec8879960bd2221d5c32f8e12f7da711,SP,35,4756.26,16.1,4.29,17.14
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,36,4742.62,13.3,3.8,16.67
180c3376aff0e43dd5788709df48a843,SP,5,4722.97,20.2,4.4,20.0
13fa2a6c6b9d0f43cb588d7c82117a12,SP,9,4719.44,20.7,4.11,33.33
31da954dc0855f2495c6310f70a2f931,SP,28,4716.58,7.8,4.32,10.71
8f119a0aee85c0c8fc534629734e94fd,SP,74,4704.76,9.7,4.32,5.41
2e13c71026e1a39ba5cc1b86dcb679aa,SP,24,4691.02,9.9,4.38,8.33
1eade46fba20122dc4aefb379f8c636b,SP,58,4673.71,11.9,4.43,13.79
f97e2b0650c2068227e1d366140eb62f,SP,16,4665.98,14.4,4.0,6.25
c500367424994318b9e779ff1ae9a330,SP,9,4658.39,16.3,3.78,11.11
3f3486b61f45078d4f31ee5e43d8c5bb,SP,39,4653.13,13.5,4.33,15.38
81f89e42267213cb94da7ddc301651da,SP,45,4650.72,7.2,3.73,0.0
cb41bfbcbda0aea354a834ab222f9a59,SP,11,4650.66,37.0,3.27,36.36
bf3c6d2a28b2b5501e6c15448982dcc9,SP,35,4648.15,11.3,4.6,2.86
13d058e4eeac2ce8217660b2f8a05812,SP,22,4647.37,10.8,4.18,13.64
f3da5b2ff499efb8d4a6d371d175d7dd,SP,76,4634.39,11.0,3.91,14.47
c731d18cea9bf687ffee82a241c25b11,SC,23,4633.38,7.3,4.36,0.0
3f995f07c49d0d55a99d5c54957f7d81,SP,43,4627.2,9.1,4.21,2.33
cd6efc47efaabf134f8bdb654e10b4f1,RJ,30,4603.96,8.3,4.47,10.0
f76a3b1349b6df1ee875d1f3fa4340f0,SP,23,4600.09,17.0,3.39,39.13
8ed8ea9a57c862f2c18c2fe41f601d56,SC,19,4562.97,8.3,4.47,0.0
6b333a05bf188ef3e1f1662a86bd9855,DF,12,4554.88,10.1,4.33,8.33
e883aa812c37a7413226856f4579fe91,SP,26,4554.45,9.5,4.15,3.85
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,108,4541.52,10.5,3.94,6.48
3361277dc30b7cccdb0c286b24219756,PR,29,4540.9,12.8,4.34,6.9
f021c962aaba8ef6eb527a9c2c8394d1,SC,5,4533.87,7.8,4.2,0.0
1fdc574883ef3b33ad41562d93f3a74a,SP,18,4524.27,10.8,4.44,5.56
6a0cbc8af2e8abd1bdfb777943d174c6,SP,34,4517.15,15.1,4.03,8.82
f00e21b1e91a79653163b7fd8f293ff1,SP,31,4492.85,12.5,4.1,3.23
cc5a78bbad32776dc4e3af205218368c,MG,31,4482.27,7.9,4.45,3.23
42fa4ee7240e9b8eb4576358ec142ba7,RS,22,4478.08,6.5,4.81,0.0
56642bcb79900e777d68e91915cb4267,SP,48,4471.79,12.1,4.06,8.33
6288c69c4ce638e59925e59193f98b16,SP,20,4467.01,9.1,4.25,5.0
282c7480173bb9c01dd41cc739fec010,SP,5,4466.31,13.8,4.0,20.0
02f5837340d7eb4f653d676c7256523a,PR,30,4463.88,9.2,4.83,3.33
d5ba419e26d246a0719437cf37d9b46d,SP,33,4460.88,9.4,4.0,12.12
681fce914360217db47784ae28905a96,PR,21,4456.73,12.7,4.2,14.29
406822777a0b9eb5c50e442dd4cd3ec5,SP,44,4449.21,12.9,4.33,13.64
6bb0724edf0b62fb91ac404873a97241,SP,17,4416.52,13.9,4.47,17.65
870d0118f7a9d85960f29ad89d5d989a,MG,44,4407.37,14.1,4.11,4.55
b17b679f4f5ce2e03ce6968c62648246,SP,50,4404.36,18.7,3.98,18.0
602044f2c16190c2c6e45eb35c2e21cb,SP,46,4396.84,14.5,3.24,19.57
5f5b43b2bffa8656e4bc6efeb13cc649,SP,27,4386.5,13.4,4.41,3.7
edf96ef93ed595084bbcbd9224bd2894,SP,25,4382.01,13.3,3.88,12.0
238fac594e170b59c6d228f5a4f4f1d9,SP,28,4377.89,11.6,4.11,10.71
3d8fa2f5b647373c8620330c4e077a9f,SP,42,4377.06,8.7,4.24,2.38
070d165398b553f3b4b851c216b8a358,SP,30,4373.86,11.7,3.37,16.67
14d7985702e72162bbf13b6beb74ab2b,SP,36,4368.93,10.6,4.36,13.89
79ed755314cfe6df0daef2c6cd3022cd,SP,23,4366.66,8.8,4.73,0.0
3c4e0452bff7a2a788179488d3d77032,PR,32,4352.52,13.4,3.84,3.13
9b1585752613ec342d03bbab9997ec48,RJ,3,4349.04,7.7,3.67,0.0
ed4311e67debd72b8610a5347a743087,SP,25,4342.81,7.4,4.63,8.0
66dc1b1632bd6a3e508510c5b3492107,SP,36,4337.13,9.8,3.64,2.78
1b8356dabde1d35e17cef975c3f82730,SP,55,4336.63,10.0,4.22,1.82
38e679b9e0064cd94c6f035707344dae,PR,27,4336.62,10.8,4.12,3.7
8b2492b7ff4468839593fafeed55bad9,RJ,29,4336.26,12.1,4.17,6.9
2199e7fe213c16213bf5d6a7eadc9a5d,SP,24,4336.07,10.3,4.38,4.17
2d50d6282f8aa2257819a77bfaa0efe0,SP,42,4304.16,13.2,3.81,14.29
6481e96574816ead57975da2c0f6d80d,SP,31,4298.48,6.4,4.26,3.23
8090490573c6c0aa343a7231ebcb8c86,SP,26,4298.03,9.7,4.19,7.69
a44fb5a447105f8469bdf16bf9159f25,RS,19,4292.71,13.8,4.05,26.32
c9a06ece156bb057372c68718ec8909b,DF,11,4290.26,10.9,3.36,0.0
e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,34,4287.02,12.7,3.97,8.82
33ac3e28642ab8bda860a2f693000e78,SP,34,4273.97,8.2,4.21,0.0
4c18691b6037662be2df78a765d98ab5,SP,62,4268.84,8.8,3.85,8.06
2d2c62bef4c8ba0dd74e0e228e808539,SP,16,4253.33,9.9,4.13,12.5
2745f798279e0ed033addcc1474776d7,SP,31,4251.38,13.2,3.93,9.68
96804ea39d96eb908e7c3afdb671bb9e,MG,36,4244.85,12.6,4.22,2.78
71039d19d4303bf9054d69e9a9236699,SP,35,4243.09,13.4,3.8,22.86
271c58a1d139c45eaf3316107c6d3a3b,SP,27,4232.55,12.7,4.19,7.41
e7d5b006eb624f13074497221eb37807,SP,28,4220.42,10.7,3.93,7.14
7f152321c60a266edc53af1925ef96c1,SC,19,4220.41,24.1,3.95,31.58
f35b3c613c4f7b2275f4185d0a3c59ec,SP,9,4214.29,12.3,4.56,22.22
4559697a8f7e637227c2eeaed843baff,SP,39,4201.2,12.5,4.21,7.69
2a167ca73899c85001a837d8fb4962f6,SP,2,4197.62,6.0,4.5,0.0
08cdbae123ff67ca4e36d9d641ce0119,MG,4,4195.46,23.8,3.25,50.0
276677b5d08786d5dce7c2149dcce48b,MG,31,4189.45,11.6,4.03,9.68
bede56095ba33c42038fb85f707b8a42,SP,2,4184.77,12.5,4.5,0.0
5d3bb11474a06bdc23fb9e89f1164ee0,SP,31,4178.82,9.4,3.9,3.23
e70053bf73d1b5863932e53a9fa47496,SP,7,4158.58,13.0,4.29,0.0
38874e327ce94d11390b96eb42d61928,SP,6,4158.43,19.5,4.0,16.67
9646c3513289980f17226a2fc4720dbd,SP,69,4152.23,10.7,4.45,2.9
594f9aaa48e5bf431f011ddc5669b0d5,MG,37,4146.21,7.5,4.59,2.7
5d9dc90a686a8fddacffab6bab5653a3,SP,12,4131.27,8.2,4.17,8.33
643214e62b870443ccbe55ab29a4dccf,SP,65,4120.71,9.1,4.4,12.31
23a0ffca143a15b9b5bbdb7d552f626a,SP,22,4094.27,11.1,3.95,13.64
b1fecf4da1fa2689bccffa0121953643,MS,19,4066.72,9.7,4.95,0.0
6b90f847357d8981edd79a1eb1bf0acb,SP,45,4059.73,5.1,4.36,4.44
cfd7ddab722b902f7ac5b5f3ba6d723d,MG,12,4058.11,5.0,4.75,0.0
f0837c8d71434931d9e38e7b79234797,RS,22,4049.36,11.3,4.59,4.55
d57e18d5f73c7ccb7f7339b61166898d,SP,60,4046.0,8.9,4.45,3.33
4da0e408c99d2fdc2126dc9fce518060,PR,44,4044.47,8.8,4.41,0.0
34f563c82a85b99ae9e6d60db5fc2e28,RS,8,4027.7,10.1,4.63,0.0
3bdff180c7e1f6551a643b99c265a120,SP,56,4012.08,9.6,4.25,5.36
a2b5b6105ea5942300631d2e76f4ffe0,SP,16,4009.34,7.9,4.75,12.5
c0563dd588b775f2e37747ef6ad6c92c,SP,27,4007.83,10.4,4.44,11.11
3c010235b7345c92f125d14ee232a76b,PR,15,4005.32,10.5,4.67,0.0
df560393f3a51e74553ab94004ba5c87,PR,26,3999.89,17.9,3.88,7.69
994f04b3718c2bab35c2adfa8afecd2a,SP,46,3985.52,13.8,4.37,8.7
7f2617c58d5d06806987308b45654351,SP,22,3983.27,12.0,3.82,9.09
c8b3445d737de6befde0c88ede534a5e,SP,30,3979.17,11.3,4.43,3.33
a17f621c590ea0fab3d5d883e1630ec6,SP,61,3974.15,11.3,4.14,8.2
aae3bfea055532c57fb453ed3ec80b30,SP,48,3964.14,12.1,3.6,0.0
1838dd9b8977065acf51d95e0053ea7a,MG,62,3963.29,12.4,4.37,4.84
4d600e08ecbe08258c79e536c5a42fee,PR,7,3959.13,12.4,4.43,0.0
960945e1a9535cbc0cd6ddd35fbe7ae8,SP,28,3954.03,5.7,4.64,0.0
77e4abfd739aed9c46480f90f81c0eb4,DF,17,3950.34,9.2,4.76,0.0
eb4df17aed01d918c65f0f8d650900c0,SP,11,3925.46,12.5,3.91,27.27
ae7ab174effdead6c241e547e4ca13f0,PR,6,3910.18,9.2,4.33,0.0
f4db9b37944bcb8873e6b456ee190bbf,SP,21,3909.94,12.7,4.57,9.52
ec80e49e69745ab6c14f984bf2149423,SP,12,3897.31,12.3,4.0,16.67
f7ccf836d21b2fb1de37564105216cc1,SP,68,3897.23,10.9,3.85,10.29
1d0997ff06b524ce9289ffd75114ecd3,PE,3,3873.57,16.3,3.67,33.33
2a1348e9addc1af5aaa619b1a3679d6b,MG,48,3862.79,26.9,3.17,27.08
8ff38bc3969e67c36c48343a07090f66,SP,2,3859.56,16.5,2.5,0.0
3b872fd4747f01cc56206f2934198618,SP,25,3843.1,14.1,3.88,16.0
4677a5437afda5fa7140b927b07be1cc,PR,11,3835.7,12.2,4.36,9.09
e48b04bf1aa1ef711caebeb7aede6180,PR,25,3832.73,10.1,4.48,0.0
218f991754f360af9c2daa5e0b8e990c,SP,14,3819.54,13.5,3.64,14.29
0c7533c71df861ec58ad7ff999ed0e8d,SP,59,3819.08,10.4,4.19,5.08
f326006815956455b2859abd58fe7e39,SP,9,3813.18,12.4,4.67,0.0
5f1dc28029d2c244352a68107ec2b542,SP,61,3803.37,9.2,4.42,6.56
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,23,3794.87,13.6,3.65,8.7
dd533b429f380718b70ad9922c294bae,SP,37,3793.34,17.0,4.03,13.51
f2336e113377dd21c744d9c4fc8293a9,SP,4,3762.08,19.8,4.25,0.0
5cbbd5a299cab112b7bf23862255e43e,PR,35,3751.39,10.5,4.37,0.0
0ebd97a106433a45a4aebe57c1799778,MG,30,3738.81,9.2,4.6,0.0
5bc24d989e71e93c33e50a7782431b0e,MG,17,3736.53,8.8,4.35,0.0
977f9f63dd360c2a32ece2f93ad6d306,SP,19,3736.13,13.4,3.89,15.79
b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,38,3734.36,9.7,4.53,0.0
a0415d9b25ede3c4b1e477e9916ffc03,RJ,9,3729.14,8.3,4.22,0.0
52562a9f449c3dc3d53f5f5b9ed74903,RN,14,3710.64,12.9,4.79,0.0
bce6a5ecf98e99fd2a8868b15c51f04b,SP,14,3706.5,11.3,4.07,21.43
5bc55dbe2f12b6af6d83ed46023e0dc8,MG,16,3702.48,14.3,2.44,25.0
3364a91ec4d56c98e44174de954b94f6,RO,5,3688.57,16.4,3.6,0.0
ed46f1eb4a638113deb2a1137b5f22e9,SC,4,3686.68,6.8,4.0,0.0
a938325a4b357fd23a6a4d5bb126408e,RJ,23,3648.29,13.0,3.96,4.35
e89c4adbe7b1d0819dbb636e16461cf1,SP,24,3636.15,14.7,3.83,12.5
b8555308bfdb4ca1ed54325a58da9a97,SP,26,3630.03,9.8,4.0,7.69
c64a2aec32cc408a8a4c6d7c46017f91,RS,9,3628.17,21.2,3.89,0.0
6750d71153f00fc58829af2a8ef1bcf1,RJ,6,3626.5,9.0,4.17,0.0
d93919c944be9cff128f6c9cb899eacb,SP,33,3624.01,22.6,4.0,18.18
822b63912576852aea9a8436d72317b7,SP,6,3615.27,22.8,4.83,0.0
432c37c9dfba871172ec162e20118b8c,DF,44,3614.8,14.1,4.25,9.09
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,17,3612.61,15.6,4.29,11.76
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,48,3608.67,13.5,4.19,6.25
21e83881401b92b49fb09a16d3852291,MG,12,3606.09,10.6,4.83,0.0
afa6714acee029b2dfdf357e5579cc03,SP,16,3603.58,12.3,4.25,12.5
585175ec331ea177fa47199e39a6170a,MG,1,3602.47,7.0,5.0,0.0
f7720c4fa8e3aba4546301ab80ea1f1b,PR,59,3587.63,10.5,4.25,5.08
cce6ab8d1682639fe45ab70234f1665f,SP,61,3579.59,14.8,4.51,4.92
a6fe7de3d16f6149ffe280349a8535a0,SP,50,3574.44,14.5,4.04,16.0
aeb36d67f1414f234d42a29e27cf1f17,SP,4,3548.1,18.8,4.5,25.0
318f287a62ab7ac10b703ac37435a231,SP,51,3529.53,11.1,3.92,9.8
ec4608a1f76453166bb312b2968aeaf4,SP,17,3513.05,14.8,3.29,23.53
1ce3ae5a399804d1a87e706f8a813c3e,SC,38,3512.9,14.7,3.84,10.53
5c6d4016c2a288f074fa0848a2b653d2,SP,30,3505.01,10.4,4.13,10.0
f61c63d13f7cd800549d5acdd390ae72,SP,26,3501.69,11.4,4.0,7.69
c9aafcd0621b2207c10e32c649cada4d,SP,39,3473.46,8.4,4.41,10.26
d17f467e4bf608a510c20d82f4ba3b6b,RS,11,3471.31,11.5,4.27,18.18
1771297ac436903d1dd6b0e9279aa505,SP,28,3466.43,9.0,4.63,3.57
fce62094ffe6a4009188ec44e681dfdd,SP,4,3452.63,13.0,4.0,25.0
55f7a3319d80f7fdf078b8f03e6725fe,SP,22,3420.45,6.3,3.77,9.09
430315b7bb4b6e4b3c978f9dfa9b0558,SP,19,3414.56,13.2,3.95,5.26
a1474fd46fd3430168f7ec202da39408,SP,12,3413.52,17.3,4.33,16.67
31561f325664a8a7aba4c8d0c3a9b3db,SP,36,3405.92,6.8,4.64,2.78
20d83f3ef0e6925fd74bfd59170babf7,SP,37,3386.05,8.6,4.41,5.41
8ab42aa58097fd4668d60cc648225d5f,GO,20,3379.89,10.0,4.2,0.0
a369d693961cb93b61ca2cc518872a85,SP,11,3353.47,10.5,3.91,0.0
5b35136197710e16ac5e7b7c2bd4ea85,RJ,7,3350.29,17.9,2.57,28.57
730937bf88cb151eb2eb849f642fc213,SP,22,3329.41,6.0,4.41,4.55
c394e193cda3b4225ff2094d32184849,SP,2,3312.45,11.0,5.0,0.0
2156f2671501a81034d7d07f217609d0,SP,21,3302.99,14.8,4.0,14.29
f593898ec748b7a8cb81fc04edafd98a,SP,19,3300.73,16.1,3.68,15.79
33576ec5412fb5905d876f12f33bfde6,PR,31,3287.98,14.4,4.1,3.23
51702dc2a3e106c76dbff722b5bf0726,SP,13,3287.04,14.5,4.31,0.0
8d79c8a04e42d722a75097ce5cbcf2ef,CE,25,3277.21,18.8,4.56,16.0
4992e76a42cb3aad7a7047e0d3d7e729,SP,54,3275.23,7.5,3.93,7.41
9906e7aa42a3c067b7c9a564d01c4320,PR,12,3263.37,16.0,4.5,16.67
df56d7b40d437f88407c5f78b63bc328,PR,22,3251.5,12.0,4.09,4.55
60562ab00b8054280520d390c8c0045c,SP,17,3247.09,9.8,4.76,0.0
d9e8c084b68fe958861d8f2c21202e6b,SP,9,3231.86,9.9,4.33,0.0
d93844a9c55ba7ce353388bcf849ea56,PR,12,3229.52,16.3,4.25,8.33
3cfa1358a6caa965278721344c8d76f2,SP,5,3221.53,5.6,4.8,0.0
49e7217cfe4e427191c378ec626d8737,MG,12,3220.89,15.7,4.08,0.0
4c8545742faaf58fafd5fd14d25d75cf,SP,4,3216.31,9.5,4.5,0.0
fec6275253471ace26d209bbaa64cd0f,RJ,9,3195.67,13.8,4.56,0.0
6338ea67c41078a46ad99cc009654956,RS,36,3193.03,12.8,4.62,0.0
974cf2cb8f4b7add98709c30df02fe10,SP,30,3191.9,10.7,4.17,3.33
fd386aa7bed2af3c7035c65506c9b4a3,SP,66,3191.53,8.0,4.32,10.61
d25aa0aaacb370e912f8cf6efeba38b3,SC,16,3189.45,8.2,4.56,6.25
3fd1e727ba94cfe122d165e176ce7967,SP,34,3183.27,15.2,4.0,20.59
0885aaf116795758dfeb5f1032487bcd,SP,25,3180.6,5.6,4.4,4.0
612a743d294c27884fb7b80d2b19ba35,PR,2,3162.15,9.5,4.5,0.0
606ce7768feac12c5e8bd58db8b08f0f,SP,5,3158.28,9.2,4.8,0.0
56e361f411e38dcef17cdc2a3d99628b,SP,5,3155.76,10.0,4.0,20.0
1987cd4be10fe09ee50454f9c354d1c6,MG,14,3144.01,14.9,4.36,7.14
b494891378bd8f4560abe576c52deacd,SP,19,3134.98,4.9,4.74,5.26
8f54d64f28a993550aa7943f12572959,MG,15,3133.12,13.5,3.73,6.67
efcd8d2104f1a05d028af7bad20d974b,SP,43,3132.36,9.8,4.3,2.33
cd06602b43d8800bd0afad514919d35c,SP,41,3117.65,12.1,3.83,4.88
bd697db56ff8e7c9cd1abeb7f72029b2,SP,20,3093.7,10.9,4.45,0.0
ccf8813e5a7d6c84d865cd38bfc2b130,SP,25,3089.23,11.4,4.52,8.0
d32e3909cfb714fb2a6cb092c85b9c5f,SP,10,3078.9,22.1,3.5,30.0
820cc752a266cdc6c1a1e61dd4583330,PR,15,3078.77,13.5,4.13,13.33
4b0fdb526525f9890eb145bf1534640e,SP,18,3078.52,8.7,4.06,0.0
78744a20ee2f80ba64f6804c25def2b8,PE,6,3068.85,18.5,4.17,16.67
d3dcf0604eabf0224fbd5948b5e02f69,SP,9,3067.41,17.2,3.89,33.33
082e0bf4cb865a6533b1e8e498cc0255,SP,11,3064.33,13.9,3.27,18.18
d3f39f05462b79a4562d35893a28f159,SP,32,3063.45,11.5,3.66,12.5
ede0c03645598cdfc63ca8237acbe73d,SP,43,3060.45,18.3,3.57,34.88
0725b8c0f3f906e58f70cbe76b7c748c,SP,16,3058.99,12.4,3.56,37.5
f125f3a310c2e5f822d116147de1e474,SP,16,3049.31,11.6,4.19,12.5
bb7a14e229b1c95156719c3d9552eeee,RJ,10,3047.61,11.3,4.5,10.0
1c40343cc5d18c2d8248ac2f3366de34,SP,20,3043.01,6.8,4.6,10.0
b74d1c09cb380e1d03a6f859c6f4224b,RJ,29,3034.84,10.5,4.28,13.79
dd58ee93286b0821565574c570e9e1dc,PR,2,3023.31,11.5,5.0,0.0
ffa6adafb71b807dc13159e26431354c,PR,17,3017.38,9.4,3.94,0.0
47efca563408aae19bb7206c2d969ea9,PI,11,3010.73,13.3,4.36,0.0
e908c0f3646e8b60375734a350d95d71,SP,1,3009.53,27.0,4.0,0.0
4305fe92735c8a43d154ff6dd2b8d927,MG,17,2999.64,11.2,4.18,0.0
b56906f7fd1696e043f1bcce164c487b,SP,40,2990.16,12.4,4.0,5.0
6f229cc508fc6915ed5c499efd93baa4,RJ,13,2988.68,8.6,4.38,15.38
5abb8ea023c77787f2c15da891c8d384,SC,13,2987.2,19.3,3.92,23.08
f805b96fa705ba7995a221f1749dc141,PR,7,2986.87,12.6,4.43,0.0
fe26f3ecb51a15e6d8335cd92da42562,SP,7,2971.55,10.3,4.43,14.29
f1b93673502375d491780bb49d615dbc,SP,8,2959.28,14.0,3.13,25.0
c013e57c075a06e5b5c48ee03c525719,SP,41,2955.55,8.9,4.32,7.32
5a93f3ab0ef4c84ed5e1b5dbf23978bc,SP,38,2952.21,14.7,4.79,2.63
e99e927c81e3f51739c94fcdfca9f10f,MG,19,2945.83,14.7,3.89,21.05
2c4c47cb51acd5ea5db5e0ae0e26542a,SP,12,2942.92,10.2,4.67,0.0
5160d23075764e18e07c1f4a87fad743,SP,32,2940.55,8.8,4.47,3.13
14a08204d03bb6b6bde8029f801ae0eb,SP,28,2935.68,8.4,3.89,0.0
bc302730ea8cf49b5c74f579febb5bbf,SP,11,2934.86,10.7,3.82,9.09
655220df33262c7e0c4949a147366f94,SP,13,2926.53,13.4,4.08,15.38
0bb738e4d789e63e2267697c42d35a2d,SP,29,2925.34,11.6,4.66,3.45
3504c0cb71d7fa48d967e0e4c94d59d9,SP,52,2922.81,7.0,4.48,0.0
9c068d10aca38e85c50202e17b4a7e88,MS,15,2919.71,17.3,4.29,20.0
c4f7fee5b0db50e87766f5a4d1b1b758,SP,5,2914.72,11.2,4.0,0.0
f214d28e8d8e3ef068748498ccc2f813,SP,51,2911.87,10.1,4.26,7.84
116ccb1a1604bc88e4d234a8c23f33de,SP,60,2891.94,8.7,4.63,6.67
f44b6f775a2b390380e0e30b5c9d3eee,SP,9,2880.47,8.6,4.89,0.0
cac876b37d3abcd6bd76caca30277996,PR,26,2850.3,9.6,4.52,3.85
fdaaf5bfda82b7b80535610c831b8d09,SP,10,2848.32,9.4,4.2,10.0
8603f0038fe0e52fedd3382d266723de,SC,10,2845.12,20.9,4.4,0.0
cea729054f157f5870bdd321a958d994,SP,23,2842.66,7.1,4.22,4.35
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,14,2835.82,19.4,3.57,28.57
7238a95bb63ef7e498389fb863b834a1,SP,15,2835.11,7.6,4.73,6.67
1d4587203296c8f4ad134dc286fa6db0,SP,39,2834.94,9.1,4.36,5.13
b335c59ab742f751a85db9c411a86739,MG,29,2833.99,15.9,4.03,3.45
78c99c6dff4eeae5be99bf635ed21e3f,SP,31,2832.54,13.0,4.42,9.68
ffdd9f82b9a447f6f8d4b91554cc7dd3,PR,18,2828.66,10.1,4.33,0.0
e9511df20ccd82658a30c37b7fb343af,SP,22,2823.1,9.3,4.32,0.0
458d868c9642f55f18f04e951a3fdde6,RS,2,2822.75,17.0,5.0,0.0
1444c08e64d55fb3c25f0f09c07ffcf2,BA,1,2818.74,10.0,1.0,0.0
6989574bd97d9773f10d232b6c07da59,PR,7,2799.5,10.3,4.86,0.0
1b7e5006cb25dd23ce8686691013b121,SP,11,2785.96,15.1,4.36,18.18
323ce52b5b81df2cd804b017b7f09aa7,SP,29,2767.65,16.7,4.43,17.24
8f78f0903005064036736c7173a5c2ed,MG,13,2755.2,17.0,3.77,7.69
13074f016982ff2bd6c58ced8682f000,RS,13,2752.66,14.4,4.15,30.77
2e3be8a987a30d7544dbbda6861cc14e,MG,14,2750.91,14.0,3.79,7.14
41ab63a91b8b264e8c8780368bf1dd5b,MG,11,2750.82,16.9,4.55,0.0
0015a82c2db000af6aaaf3ae2ecb0532,SP,3,2748.06,10.3,3.67,0.0
0ffa40d54288e4f3499b8780dd0f144f,SP,33,2746.47,13.2,4.48,15.15
5b51032eddd242adc84c38acab88f23d,MG,11,2743.53,10.8,4.27,0.0
729b2d09b2a0bdab221076327f13d050,SP,48,2739.91,12.0,4.56,8.33
e38db885400cd35c71dfd162f2c1dbcf,DF,30,2737.55,12.4,4.47,13.33
04aba03279157f6d4e0fe8ccaf21963c,RJ,15,2735.23,11.2,4.53,6.67
5eeb9c756d9780b96283e5a2ac6da334,SP,9,2718.74,16.2,4.22,22.22
c2d70ce2c5d0a2eb75e78668236e6dc8,SP,13,2699.92,7.8,4.62,0.0
0ed6ce5d87fd9c69eaacaeb778d67235,SP,42,2697.3,15.5,4.39,14.29
1354d51653f645349064725ed204e85e,SP,18,2694.71,9.1,3.94,5.56
fe49ee029e61e789a1f3a5525f57ba8d,SP,16,2691.15,10.1,4.25,6.25
82bd0703a4aefd6b599e5bfdaed378fb,SP,19,2689.57,10.9,4.11,5.26
fb89df7f89fd1b8f03fa2acca1ba7364,PR,22,2687.43,15.6,3.86,9.09
f615fe7efbef0f4f08fd3086bc7a3e60,SP,21,2683.62,7.3,4.48,9.52
8c3b533c63cca56240f94f1e3a6b18ef,MG,3,2680.74,43.0,2.0,66.67
cfe94489ddd337d1e29e12f2a7205d10,SP,20,2672.82,6.5,4.3,10.0
6df688df543f90e9b38f4319e75a9d88,MG,39,2661.2,7.4,4.56,0.0
a08692680c77d30a0b4280da5df01c5a,SP,6,2660.9,9.0,5.0,0.0
4978a02ea9c8be7a9b5480680f40334e,SP,17,2659.24,4.8,3.53,0.0
723cd880edaacdb998898b67c8f9da30,SP,11,2647.37,9.5,4.09,9.09
